2021-10-19 13:20:09,215 INFO  Logger.cs: 70 - 
2021-10-20 10:50:54,723 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from RRP_Hopper
2021-10-20 10:50:54,724 INFO  ExportHelperExtension.cs: 1142 - Found 50 in RRP_Hopper
2021-10-20 10:50:54,724 INFO  ExportHelperExtension.cs: 1152 - Found 5 features of type [CoordSys] in RRP_Hopper
2021-10-20 10:50:54,724 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-10-20 10:50:54,725 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2021-10-20 10:50:54,725 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Á¬¸Ë3-1
2021-10-20 10:50:54,725 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Á¬¸Ë3-1
2021-10-20 10:50:54,726 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Á¬¸Ë3-1
2021-10-20 10:50:54,726 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from »úÉí-1
2021-10-20 10:50:54,726 INFO  ExportHelperExtension.cs: 1142 - Found 32 in »úÉí-1
2021-10-20 10:50:54,727 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in »úÉí-1
2021-10-20 10:50:54,727 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Á¬¸Ë2-1
2021-10-20 10:50:54,727 INFO  ExportHelperExtension.cs: 1142 - Found 31 in Á¬¸Ë2-1
2021-10-20 10:50:54,728 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Á¬¸Ë2-1
2021-10-20 10:50:54,728 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Á¬¸Ë1-2
2021-10-20 10:50:54,728 INFO  ExportHelperExtension.cs: 1142 - Found 32 in Á¬¸Ë1-2
2021-10-20 10:50:54,729 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Á¬¸Ë1-2
2021-10-20 10:50:54,729 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ×ã¶Ë-1
2021-10-20 10:50:54,729 INFO  ExportHelperExtension.cs: 1142 - Found 27 in ×ã¶Ë-1
2021-10-20 10:50:54,730 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ×ã¶Ë-1
2021-10-20 10:50:54,730 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from RRP_Hopper
2021-10-20 10:50:54,731 INFO  ExportHelperExtension.cs: 1142 - Found 50 in RRP_Hopper
2021-10-20 10:50:54,731 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [RefAxis] in RRP_Hopper
2021-10-20 10:50:54,732 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-10-20 10:50:54,732 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2021-10-20 10:50:54,733 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Á¬¸Ë3-1
2021-10-20 10:50:54,733 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Á¬¸Ë3-1
2021-10-20 10:50:54,733 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Á¬¸Ë3-1
2021-10-20 10:50:54,734 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from »úÉí-1
2021-10-20 10:50:54,735 INFO  ExportHelperExtension.cs: 1142 - Found 32 in »úÉí-1
2021-10-20 10:50:54,736 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in »úÉí-1
2021-10-20 10:50:54,736 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Á¬¸Ë2-1
2021-10-20 10:50:54,737 INFO  ExportHelperExtension.cs: 1142 - Found 31 in Á¬¸Ë2-1
2021-10-20 10:50:54,738 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Á¬¸Ë2-1
2021-10-20 10:50:54,738 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Á¬¸Ë1-2
2021-10-20 10:50:54,739 INFO  ExportHelperExtension.cs: 1142 - Found 32 in Á¬¸Ë1-2
2021-10-20 10:50:54,740 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Á¬¸Ë1-2
2021-10-20 10:50:54,740 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ×ã¶Ë-1
2021-10-20 10:50:54,741 INFO  ExportHelperExtension.cs: 1142 - Found 27 in ×ã¶Ë-1
2021-10-20 10:50:54,741 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ×ã¶Ë-1
2021-10-20 10:50:54,926 INFO  SwAddin.cs: 316 - Loading config tree
2021-10-20 10:50:54,930 INFO  Serialization.cs: 275 - URDF Configuration found
